Date/Time,VV_Ka_0,VV_Ka_45,HH_Ka_0,HH_Ka_45,HV_Ka_0,HV_Ka_45,,VV_Ku_0,VV_Ku_45,HH_Ku_0,HH_Ku_45,HV_Ku_0,HV_Ku_45
9/11/2020 22:16,2.701561532,-1.998087568,2.827301653,-2.891861175,-4.150626347,-6.051694567,,1.177845333,-5.333556467,1.428655222,-6.08041666,-9.70154267,-10.927878
9/11/2020 23:12,2.783181532,-1.992063568,2.908921653,-2.898061175,-3.826356347,-6.076014567,,1.193307333,-5.347256467,1.444117222,-6.03006466,-9.70854267,-10.943178
9/12/2020 0:08,2.664461532,-1.964754568,2.790201653,-2.745561175,-4.194616347,-6.073844567,,1.193219333,-5.384536467,1.444029222,-6.00646266,-9.67884267,-10.925378
9/12/2020 1:04,2.641851532,-1.993359568,2.767591653,-2.841881175,-3.948856347,-6.067074567,,1.262130333,-5.341096467,1.512940222,-6.08233166,-9.63794267,-10.950178
9/12/2020 2:00,2.594971532,-1.955961568,2.720711653,-2.817531175,-4.203356347,-6.046524567,,1.187950333,-5.339076467,1.438760222,-6.11186166,-9.64104267,-10.920378
9/12/2020 2:56,2.709411532,-1.982935568,2.835151653,-2.874691175,-3.856456347,-6.097764567,,1.034796333,-5.415716467,1.285606222,-6.02976566,-9.73024267,-10.928978
9/12/2020 3:52,2.537911532,-2.487559568,2.663651653,-3.508261175,-4.076016347,-6.228934567,,1.242452333,-5.355576467,1.493262222,-6.10878966,-9.62964267,-10.935678
9/12/2020 4:48,2.632331532,-1.961106568,2.758071653,-2.772371175,-3.834606347,-6.045184567,,1.105921333,-5.366446467,1.356731222,-6.07911066,-9.68044267,-10.892678
9/12/2020 5:44,2.659181532,-2.455585568,2.784921653,-3.478691175,-3.792006347,-6.214364567,,1.263768333,-5.322326467,1.514578222,-6.07674366,-9.60894267,-10.938078
9/12/2020 6:40,2.672191532,-2.377576568,2.797931653,-3.369201175,-3.773306347,-6.190954567,,1.196126333,-5.303376467,1.446936222,-5.97738566,-9.66564267,-10.916178
9/12/2020 7:36,2.603011532,-1.919852568,2.728751653,-2.729891175,-3.827726347,-5.989724567,,1.289277333,-5.289066467,1.540087222,-6.03951466,-9.61134267,-10.908078
9/12/2020 8:32,2.597321532,-2.419484568,2.723061653,-3.338851175,-4.067956347,-6.163314567,,1.087858333,-5.327856467,1.338668222,-5.92939366,-9.72074267,-10.918878
9/12/2020 9:28,2.571751532,-2.351510568,2.697491653,-3.314331175,-3.766426347,-6.149544567,,1.215715333,-5.339336467,1.466525222,-6.01854666,-9.58124267,-10.923378
9/12/2020 10:24,2.607281532,-1.875448568,2.733021653,-2.795551175,-3.850186347,-5.943654567,,1.151411333,-5.321256467,1.402221222,-6.06038066,-9.59014267,-10.908178
9/12/2020 11:20,2.487331532,-2.327486568,2.613071653,-3.124821175,-3.955966347,-6.123434567,,1.167309333,-5.345516467,1.418119222,-6.12587266,-9.58594267,-10.929178
9/12/2020 12:16,2.466061532,-1.858611568,2.591801653,-2.555481175,-3.946026347,-5.938384567,,0.934346333,-5.344496467,1.185156222,-6.03194566,-9.70464267,-10.970678
9/12/2020 13:12,2.431341532,-1.877534568,2.557081653,-2.616641175,-3.842196347,-5.929394567,,0.985244333,-5.387446467,1.236054222,-6.07690766,-9.64534267,-10.982178
9/12/2020 14:08,2.462991532,-1.877578568,2.588731653,-2.785241175,-3.791826347,-5.957654567,,1.033843333,-5.405206467,1.284653222,-6.19121866,-9.61044267,-10.978578
9/12/2020 15:04,2.427461532,-2.398994568,2.553201653,-3.452721175,-4.024686347,-6.148154567,,1.039627333,-5.423196467,1.290437222,-6.14163466,-9.59364267,-10.987178
9/12/2020 16:00,2.369001532,-1.887965568,2.494741653,-2.700821175,-3.743636347,-5.935604567,,0.953803333,-5.399656467,1.204613222,-6.09122866,-9.57704267,-10.980578
9/12/2020 16:56,2.314261532,-1.883441568,2.440001653,-2.642991175,-4.117916347,-5.960494567,,0.946699333,-5.415056467,1.197509222,-6.14407266,-9.58024267,-10.989278
9/12/2020 17:52,2.270881532,-1.882666568,2.396621653,-2.759651175,-3.840046347,-5.966384567,,0.760161133,-5.433496467,1.010971022,-6.11190086,-9.67934267,-11.024478
9/12/2020 18:48,2.189961532,-1.933791568,2.315701653,-2.715771175,-4.129336347,-5.994534567,,0.796673113,-5.396456467,1.047483002,-6.06556888,-9.67534267,-11.075878
9/12/2020 19:44,2.060171532,-1.932567568,2.185911653,-2.634641175,-3.905426347,-5.993024567,,0.827265733,-5.400086467,1.078075622,-6.20802626,-9.61964267,-11.064078
9/12/2020 20:40,2.100951532,-1.949260568,2.226691653,-2.793131175,-3.809926347,-6.008154567,,0.857688233,-5.445826467,1.108498122,-6.17376376,-9.62234267,-11.113678
9/12/2020 21:36,1.986021532,-1.964911568,2.111761653,-2.595761175,-4.071516347,-6.036904567,,0.754113733,-5.492836467,1.004923622,-6.17311826,-9.64604267,-11.146578
9/12/2020 22:32,2.015271532,-2.039665568,2.141011653,-2.850241175,-4.197476347,-6.097884567,,0.717435933,-5.557146467,0.968245822,-6.22385606,-9.65894267,-11.161478
9/12/2020 23:28,1.897371532,-2.051939568,2.023111653,-2.686251175,-4.096456347,-6.086874567,,0.583761333,-5.482936467,0.834571222,-6.15999066,-9.80604267,-11.156178
9/13/2020 0:24,1.780441532,-2.067991568,1.906181653,-2.741261175,-3.965446347,-6.108944567,,0.631033333,-5.498986467,0.881843222,-6.19502866,-9.76664267,-11.160078
